dispositionID,clientID,accountID,dispositionType
4077,C00004077,A00003371,OWNER
4078,C00004078,A00003372,OWNER
4079,C00004079,A00003373,OWNER
4080,C00004080,A00003374,OWNER
4081,C00004081,A00003375,OWNER
4082,C00004082,A00003376,OWNER
4083,C00004083,A00003377,OWNER
4084,C00004084,A00003378,OWNER
4085,C00004085,A00003378,DISPONENT
4086,C00004086,A00003379,OWNER
4087,C00004087,A00003380,OWNER
4088,C00004088,A00003381,OWNER
4089,C00004089,A00003381,DISPONENT
4090,C00004090,A00003382,OWNER
4091,C00004091,A00003383,OWNER
4092,C00004092,A00003384,OWNER
4093,C00004093,A00003385,OWNER
4094,C00004094,A00003386,OWNER
4095,C00004095,A00003387,OWNER
4096,C00004096,A00003387,DISPONENT
4098,C00004098,A00003389,OWNER
4099,C00004099,A00003390,OWNER
4100,C00004100,A00003391,OWNER
4101,C00004101,A00003392,OWNER
4102,C00004102,A00003393,OWNER
4103,C00004103,A00003393,DISPONENT
4104,C00004104,A00003394,OWNER
4105,C00004105,A00003395,OWNER
4106,C00004106,A00003396,OWNER
4107,C00004107,A00003397,OWNER
4108,C00004108,A00003398,OWNER
4109,C00004109,A00003399,OWNER
4112,C00004112,A00003401,OWNER
4113,C00004113,A00003402,OWNER
4114,C00004114,A00003403,OWNER
4115,C00004115,A00003404,OWNER
4116,C00004116,A00003405,OWNER
4117,C00004117,A00003406,OWNER
4118,C00004118,A00003407,OWNER
4119,C00004119,A00003408,OWNER
4120,C00004120,A00003408,DISPONENT
4121,C00004121,A00003409,OWNER
4122,C00004122,A00003410,OWNER
4123,C00004123,A00003410,DISPONENT
4124,C00004124,A00003411,OWNER
4125,C00004125,A00003412,OWNER
4126,C00004126,A00003413,OWNER
4127,C00004127,A00003413,DISPONENT
4129,C00004129,A00003415,OWNER
4131,C00004131,A00003417,OWNER
4132,C00004132,A00003418,OWNER
4133,C00004133,A00003418,DISPONENT
4134,C00004134,A00003419,OWNER
4136,C00004136,A00003421,OWNER
4137,C00004137,A00003422,OWNER
4138,C00004138,A00003423,OWNER
4139,C00004139,A00003424,OWNER
4140,C00004140,A00003425,OWNER
4141,C00004141,A00003426,OWNER
4142,C00004142,A00003427,OWNER
4143,C00004143,A00003428,OWNER
4144,C00004144,A00003428,DISPONENT
4145,C00004145,A00003429,OWNER
4146,C00004146,A00003430,OWNER
4147,C00004147,A00003431,OWNER
4148,C00004148,A00003431,DISPONENT
4149,C00004149,A00003432,OWNER
4150,C00004150,A00003432,DISPONENT
4151,C00004151,A00003433,OWNER
4152,C00004152,A00003433,DISPONENT
4153,C00004153,A00003434,OWNER
4154,C00004154,A00003434,DISPONENT
4155,C00004155,A00003435,OWNER
4156,C00004156,A00003436,OWNER
4157,C00004157,A00003437,OWNER
4158,C00004158,A00003438,OWNER
4159,C00004159,A00003438,DISPONENT
4160,C00004160,A00003439,OWNER
4161,C00004161,A00003440,OWNER
4163,C00004163,A00003442,OWNER
4164,C00004164,A00003443,OWNER
4165,C00004165,A00003444,OWNER
4166,C00004166,A00003445,OWNER
4167,C00004167,A00003446,OWNER
4169,C00004169,A00003448,OWNER
4170,C00004170,A00003448,DISPONENT
4171,C00004171,A00003449,OWNER
4172,C00004172,A00003450,OWNER
4173,C00004173,A00003451,OWNER
4174,C00004174,A00003452,OWNER
4175,C00004175,A00003453,OWNER
4176,C00004176,A00003454,OWNER
4177,C00004177,A00003455,OWNER
4178,C00004178,A00003456,OWNER
4179,C00004179,A00003457,OWNER
4180,C00004180,A00003458,OWNER
4181,C00004181,A00003459,OWNER
4182,C00004182,A00003460,OWNER
4183,C00004183,A00003460,DISPONENT
4184,C00004184,A00003461,OWNER
4185,C00004185,A00003462,OWNER
4186,C00004186,A00003463,OWNER
4187,C00004187,A00003464,OWNER
4188,C00004188,A00003465,OWNER
4189,C00004189,A00003466,OWNER
4190,C00004190,A00003467,OWNER
4191,C00004191,A00003468,OWNER
4192,C00004192,A00003469,OWNER
4193,C00004193,A00003470,OWNER
4194,C00004194,A00003471,OWNER
4195,C00004195,A00003471,DISPONENT
4196,C00004196,A00003472,OWNER
4198,C00004198,A00003474,OWNER
4199,C00004199,A00003474,DISPONENT
4201,C00004201,A00003476,OWNER
4202,C00004202,A00003476,DISPONENT
4203,C00004203,A00003477,OWNER
4204,C00004204,A00003477,DISPONENT
4205,C00004205,A00003478,OWNER
4206,C00004206,A00003479,OWNER
4207,C00004207,A00003480,OWNER
4209,C00004209,A00003482,OWNER
4210,C00004210,A00003483,OWNER
4211,C00004211,A00003484,OWNER
4212,C00004212,A00003485,OWNER
4213,C00004213,A00003486,OWNER
4214,C00004214,A00003486,DISPONENT
4215,C00004215,A00003487,OWNER
4217,C00004217,A00003489,OWNER
4218,C00004218,A00003490,OWNER
4219,C00004219,A00003491,OWNER
4220,C00004220,A00003492,OWNER
4221,C00004221,A00003493,OWNER
4222,C00004222,A00003494,OWNER
4223,C00004223,A00003495,OWNER
4224,C00004224,A00003496,OWNER
4225,C00004225,A00003497,OWNER
4226,C00004226,A00003498,OWNER
4227,C00004227,A00003499,OWNER
4229,C00004229,A00003501,OWNER
4230,C00004230,A00003502,OWNER
4231,C00004231,A00003503,OWNER
4232,C00004232,A00003504,OWNER
4233,C00004233,A00003505,OWNER
4234,C00004234,A00003506,OWNER
4235,C00004235,A00003507,OWNER
4236,C00004236,A00003508,OWNER
4237,C00004237,A00003509,OWNER
4238,C00004238,A00003510,OWNER
4239,C00004239,A00003511,OWNER
4240,C00004240,A00003512,OWNER
4241,C00004241,A00003513,OWNER
4242,C00004242,A00003513,DISPONENT
4243,C00004243,A00003514,OWNER
4244,C00004244,A00003515,OWNER
4245,C00004245,A00003515,DISPONENT
4246,C00004246,A00003516,OWNER
4247,C00004247,A00003517,OWNER
4248,C00004248,A00003518,OWNER
4249,C00004249,A00003519,OWNER
4250,C00004250,A00003520,OWNER
4251,C00004251,A00003521,OWNER
4252,C00004252,A00003521,DISPONENT
4253,C00004253,A00003522,OWNER
4254,C00004254,A00003523,OWNER
4255,C00004255,A00003524,OWNER
4256,C00004256,A00003525,OWNER
4257,C00004257,A00003526,OWNER
4258,C00004258,A00003527,OWNER
4259,C00004259,A00003528,OWNER
4260,C00004260,A00003529,OWNER
4261,C00004261,A00003530,OWNER
4262,C00004262,A00003531,OWNER
4263,C00004263,A00003532,OWNER
4264,C00004264,A00003533,OWNER
4265,C00004265,A00003534,OWNER
4266,C00004266,A00003535,OWNER
4267,C00004267,A00003536,OWNER
4268,C00004268,A00003536,DISPONENT
4269,C00004269,A00003537,OWNER
4270,C00004270,A00003538,OWNER
4271,C00004271,A00003538,DISPONENT
4272,C00004272,A00003539,OWNER
4273,C00004273,A00003540,OWNER
4274,C00004274,A00003541,OWNER
4275,C00004275,A00003542,OWNER
4276,C00004276,A00003543,OWNER
4277,C00004277,A00003543,DISPONENT
4278,C00004278,A00003544,OWNER
4279,C00004279,A00003545,OWNER
4280,C00004280,A00003546,OWNER
4281,C00004281,A00003547,OWNER
4282,C00004282,A00003548,OWNER
4283,C00004283,A00003549,OWNER
4284,C00004284,A00003550,OWNER
4285,C00004285,A00003550,DISPONENT
4286,C00004286,A00003551,OWNER
4287,C00004287,A00003552,OWNER
4288,C00004288,A00003553,OWNER
4289,C00004289,A00003554,OWNER
4290,C00004290,A00003555,OWNER
4291,C00004291,A00003556,OWNER
4292,C00004292,A00003557,OWNER
4293,C00004293,A00003558,OWNER
4294,C00004294,A00003558,DISPONENT
4295,C00004295,A00003559,OWNER
4296,C00004296,A00003560,OWNER
4297,C00004297,A00003560,DISPONENT
4298,C00004298,A00003561,OWNER
4299,C00004299,A00003562,OWNER
4300,C00004300,A00003563,OWNER
4301,C00004301,A00003564,OWNER
4302,C00004302,A00003565,OWNER
4303,C00004303,A00003566,OWNER
4304,C00004304,A00003567,OWNER
4305,C00004305,A00003568,OWNER
4306,C00004306,A00003568,DISPONENT
4307,C00004307,A00003569,OWNER
4308,C00004308,A00003570,OWNER
4309,C00004309,A00003571,OWNER
4310,C00004310,A00003572,OWNER
4311,C00004311,A00003573,OWNER
4312,C00004312,A00003574,OWNER
4313,C00004313,A00003575,OWNER
4314,C00004314,A00003576,OWNER
4315,C00004315,A00003577,OWNER
4316,C00004316,A00003578,OWNER
4317,C00004317,A00003579,OWNER
4318,C00004318,A00003580,OWNER
4319,C00004319,A00003580,DISPONENT
4320,C00004320,A00003581,OWNER
4321,C00004321,A00003582,OWNER
4322,C00004322,A00003582,DISPONENT
4323,C00004323,A00003583,OWNER
4324,C00004324,A00003583,DISPONENT
4325,C00004325,A00003584,OWNER
4326,C00004326,A00003585,OWNER
4327,C00004327,A00003585,DISPONENT
4328,C00004328,A00003586,OWNER
4329,C00004329,A00003587,OWNER
4330,C00004330,A00003588,OWNER
4331,C00004331,A00003589,OWNER
4332,C00004332,A00003590,OWNER
4333,C00004333,A00003591,OWNER
4334,C00004334,A00003591,DISPONENT
4335,C00004335,A00003592,OWNER
4336,C00004336,A00003593,OWNER
4337,C00004337,A00003594,OWNER
4338,C00004338,A00003595,OWNER
4339,C00004339,A00003596,OWNER
4340,C00004340,A00003597,OWNER
4341,C00004341,A00003598,OWNER
4342,C00004342,A00003599,OWNER
4343,C00004343,A00003600,OWNER
4344,C00004344,A00003601,OWNER
4345,C00004345,A00003602,OWNER
4346,C00004346,A00003603,OWNER
4347,C00004347,A00003604,OWNER
4348,C00004348,A00003605,OWNER
4349,C00004349,A00003606,OWNER
4350,C00004350,A00003606,DISPONENT
4352,C00004352,A00003608,OWNER
4353,C00004353,A00003609,OWNER
4354,C00004354,A00003609,DISPONENT
4355,C00004355,A00003610,OWNER
4358,C00004358,A00003612,OWNER
4359,C00004359,A00003613,OWNER
4360,C00004360,A00003614,OWNER
4361,C00004361,A00003615,OWNER
4362,C00004362,A00003616,OWNER
4363,C00004363,A00003616,DISPONENT
4364,C00004364,A00003617,OWNER
4365,C00004365,A00003618,OWNER
4367,C00004367,A00003620,OWNER
4368,C00004368,A00003621,OWNER
4369,C00004369,A00003622,OWNER
4370,C00004370,A00003623,OWNER
4371,C00004371,A00003624,OWNER
4372,C00004372,A00003625,OWNER
4373,C00004373,A00003626,OWNER
4376,C00004376,A00003628,OWNER
4377,C00004377,A00003629,OWNER
4380,C00004380,A00003631,OWNER
4381,C00004381,A00003632,OWNER
4382,C00004382,A00003633,OWNER
4383,C00004383,A00003634,OWNER
4384,C00004384,A00003635,OWNER
4385,C00004385,A00003636,OWNER
4386,C00004386,A00003637,OWNER
4387,C00004387,A00003638,OWNER
4388,C00004388,A00003639,OWNER
4389,C00004389,A00003640,OWNER
4390,C00004390,A00003641,OWNER
4393,C00004393,A00003643,OWNER
4394,C00004394,A00003644,OWNER
4395,C00004395,A00003645,OWNER
4396,C00004396,A00003646,OWNER
4397,C00004397,A00003646,DISPONENT
4398,C00004398,A00003647,OWNER
4399,C00004399,A00003648,OWNER
4400,C00004400,A00003649,OWNER
4401,C00004401,A00003650,OWNER
4402,C00004402,A00003651,OWNER
4403,C00004403,A00003652,OWNER
4404,C00004404,A00003653,OWNER
4405,C00004405,A00003654,OWNER
4406,C00004406,A00003655,OWNER
4407,C00004407,A00003656,OWNER
4408,C00004408,A00003657,OWNER
4409,C00004409,A00003657,DISPONENT
4410,C00004410,A00003658,OWNER
4411,C00004411,A00003659,OWNER
4412,C00004412,A00003659,DISPONENT
4413,C00004413,A00003660,OWNER
4414,C00004414,A00003661,OWNER
4415,C00004415,A00003662,OWNER
4416,C00004416,A00003663,OWNER
4417,C00004417,A00003664,OWNER
4418,C00004418,A00003665,OWNER
4420,C00004420,A00003667,OWNER
4421,C00004421,A00003668,OWNER
4422,C00004422,A00003669,OWNER
4423,C00004423,A00003670,OWNER
4424,C00004424,A00003671,OWNER
4425,C00004425,A00003671,DISPONENT
4426,C00004426,A00003672,OWNER
4427,C00004427,A00003673,OWNER
4428,C00004428,A00003674,OWNER
4429,C00004429,A00003675,OWNER
4430,C00004430,A00003675,DISPONENT
4431,C00004431,A00003676,OWNER
4432,C00004432,A00003677,OWNER
4433,C00004433,A00003678,OWNER
4434,C00004434,A00003679,OWNER
4435,C00004435,A00003679,DISPONENT
4436,C00004436,A00003680,OWNER
4437,C00004437,A00003681,OWNER
4438,C00004438,A00003681,DISPONENT
4439,C00004439,A00003682,OWNER
4440,C00004440,A00003683,OWNER
4441,C00004441,A00003683,DISPONENT
4442,C00004442,A00003684,OWNER
4444,C00004444,A00003686,OWNER
4445,C00004445,A00003686,DISPONENT
4446,C00004446,A00003687,OWNER
4447,C00004447,A00003687,DISPONENT
4448,C00004448,A00003688,OWNER
4449,C00004449,A00003689,OWNER
4450,C00004450,A00003690,OWNER
4451,C00004451,A00003691,OWNER
4452,C00004452,A00003692,OWNER
4453,C00004453,A00003693,OWNER
4454,C00004454,A00003693,DISPONENT
4455,C00004455,A00003694,OWNER
4456,C00004456,A00003695,OWNER
4457,C00004457,A00003696,OWNER
4458,C00004458,A00003697,OWNER
4459,C00004459,A00003698,OWNER
4460,C00004460,A00003698,DISPONENT
4461,C00004461,A00003699,OWNER
4462,C00004462,A00003700,OWNER
4463,C00004463,A00003701,OWNER
4464,C00004464,A00003702,OWNER
4465,C00004465,A00003703,OWNER
4466,C00004466,A00003704,OWNER
4467,C00004467,A00003705,OWNER
4468,C00004468,A00003705,DISPONENT
4469,C00004469,A00003706,OWNER
4471,C00004471,A00003708,OWNER
4472,C00004472,A00003709,OWNER
4473,C00004473,A00003710,OWNER
4474,C00004474,A00003711,OWNER
4476,C00004476,A00003712,OWNER
4477,C00004477,A00003713,OWNER
4478,C00004478,A00003713,DISPONENT
4479,C00004479,A00003714,OWNER
4480,C00004480,A00003715,OWNER
4481,C00004481,A00003716,OWNER
4482,C00004482,A00003717,OWNER
4483,C00004483,A00003718,OWNER
4484,C00004484,A00003719,OWNER
4485,C00004485,A00003720,OWNER
4486,C00004486,A00003720,DISPONENT
4487,C00004487,A00003721,OWNER
4488,C00004488,A00003721,DISPONENT
4489,C00004489,A00003722,OWNER
4490,C00004490,A00003722,DISPONENT
4491,C00004491,A00003723,OWNER
4492,C00004492,A00003724,OWNER
4493,C00004493,A00003725,OWNER
4494,C00004494,A00003726,OWNER
4495,C00004495,A00003727,OWNER
4496,C00004496,A00003728,OWNER
4497,C00004497,A00003728,DISPONENT
4498,C00004498,A00003729,OWNER
4499,C00004499,A00003729,DISPONENT
4500,C00004500,A00003730,OWNER
4501,C00004501,A00003731,OWNER
4502,C00004502,A00003732,OWNER
4503,C00004503,A00003732,DISPONENT
4504,C00004504,A00003733,OWNER
4505,C00004505,A00003733,DISPONENT
4506,C00004506,A00003734,OWNER
4507,C00004507,A00003735,OWNER
4508,C00004508,A00003736,OWNER
4509,C00004509,A00003736,DISPONENT
4510,C00004510,A00003737,OWNER
4511,C00004511,A00003738,OWNER
4512,C00004512,A00003739,OWNER
4514,C00004514,A00003741,OWNER
4515,C00004515,A00003742,OWNER
4516,C00004516,A00003743,OWNER
4518,C00004518,A00003745,OWNER
4519,C00004519,A00003746,OWNER
4520,C00004520,A00003747,OWNER
4521,C00004521,A00003748,OWNER
4522,C00004522,A00003749,OWNER
4523,C00004523,A00003749,DISPONENT
4524,C00004524,A00003750,OWNER
4525,C00004525,A00003750,DISPONENT
4526,C00004526,A00003751,OWNER
4527,C00004527,A00003752,OWNER
4528,C00004528,A00003753,OWNER
4529,C00004529,A00003754,OWNER
4530,C00004530,A00003754,DISPONENT
4531,C00004531,A00003755,OWNER
4532,C00004532,A00003756,OWNER
4533,C00004533,A00003757,OWNER
4534,C00004534,A00003758,OWNER
4535,C00004535,A00003759,OWNER
4536,C00004536,A00003760,OWNER
4539,C00004539,A00003763,OWNER
4540,C00004540,A00003764,OWNER
4541,C00004541,A00003765,OWNER
4542,C00004542,A00003766,OWNER
4543,C00004543,A00003767,OWNER
4544,C00004544,A00003768,OWNER
4545,C00004545,A00003769,OWNER
4546,C00004546,A00003770,OWNER
4547,C00004547,A00003771,OWNER
4548,C00004548,A00003772,OWNER
4549,C00004549,A00003773,OWNER
4550,C00004550,A00003774,OWNER
4551,C00004551,A00003775,OWNER
4552,C00004552,A00003775,DISPONENT
4553,C00004553,A00003776,OWNER
4554,C00004554,A00003777,OWNER
4555,C00004555,A00003778,OWNER
4556,C00004556,A00003779,OWNER
4557,C00004557,A00003780,OWNER
4558,C00004558,A00003780,DISPONENT
4559,C00004559,A00003781,OWNER
4560,C00004560,A00003782,OWNER
4561,C00004561,A00003783,OWNER
4562,C00004562,A00003784,OWNER
4563,C00004563,A00003785,OWNER
4564,C00004564,A00003785,DISPONENT
4565,C00004565,A00003786,OWNER
4567,C00004567,A00003787,OWNER
4568,C00004568,A00003788,OWNER
4569,C00004569,A00003789,OWNER
4570,C00004570,A00003790,OWNER
4571,C00004571,A00003791,OWNER
4572,C00004572,A00003792,OWNER
4573,C00004573,A00003793,OWNER
4574,C00004574,A00003794,OWNER
4575,C00004575,A00003795,OWNER
4576,C00004576,A00003796,OWNER
4577,C00004577,A00003797,OWNER
4578,C00004578,A00003798,OWNER
4579,C00004579,A00003799,OWNER
4580,C00004580,A00003800,OWNER
4581,C00004581,A00003801,OWNER
4582,C00004582,A00003802,OWNER
4583,C00004583,A00003803,OWNER
4584,C00004584,A00003804,OWNER
4585,C00004585,A00003805,OWNER
4586,C00004586,A00003805,DISPONENT
4587,C00004587,A00003806,OWNER
4588,C00004588,A00003807,OWNER
4589,C00004589,A00003808,OWNER
4590,C00004590,A00003809,OWNER
4591,C00004591,A00003810,OWNER
4592,C00004592,A00003811,OWNER
4593,C00004593,A00003812,OWNER
4594,C00004594,A00003813,OWNER
4595,C00004595,A00003813,DISPONENT
4596,C00004596,A00003814,OWNER
4597,C00004597,A00003815,OWNER
4598,C00004598,A00003816,OWNER
4599,C00004599,A00003816,DISPONENT
4600,C00004600,A00003817,OWNER
4601,C00004601,A00003818,OWNER
4602,C00004602,A00003818,DISPONENT
4603,C00004603,A00003819,OWNER
4604,C00004604,A00003820,OWNER
4605,C00004605,A00003821,OWNER
4606,C00004606,A00003822,OWNER
4607,C00004607,A00003823,OWNER
4608,C00004608,A00003824,OWNER
4609,C00004609,A00003825,OWNER
4610,C00004610,A00003826,OWNER
4611,C00004611,A00003827,OWNER
4612,C00004612,A00003828,OWNER
4615,C00004615,A00003830,OWNER
4617,C00004617,A00003832,OWNER
4618,C00004618,A00003832,DISPONENT
4619,C00004619,A00003833,OWNER
4620,C00004620,A00003834,OWNER
4621,C00004621,A00003834,DISPONENT
4622,C00004622,A00003835,OWNER
4623,C00004623,A00003836,OWNER
4624,C00004624,A00003837,OWNER
4625,C00004625,A00003837,DISPONENT
4626,C00004626,A00003838,OWNER
4627,C00004627,A00003839,OWNER
4628,C00004628,A00003839,DISPONENT
4629,C00004629,A00003840,OWNER
4630,C00004630,A00003840,DISPONENT
4631,C00004631,A00003841,OWNER
4632,C00004632,A00003842,OWNER
4633,C00004633,A00003843,OWNER
4634,C00004634,A00003844,OWNER
4635,C00004635,A00003844,DISPONENT
4636,C00004636,A00003845,OWNER
4637,C00004637,A00003846,OWNER
4638,C00004638,A00003847,OWNER
4639,C00004639,A00003848,OWNER
4640,C00004640,A00003849,OWNER
4641,C00004641,A00003850,OWNER
4642,C00004642,A00003850,DISPONENT
4643,C00004643,A00003851,OWNER
4644,C00004644,A00003852,OWNER
4647,C00004647,A00003854,OWNER
4648,C00004648,A00003855,OWNER
4649,C00004649,A00003856,OWNER
4650,C00004650,A00003857,OWNER
4651,C00004651,A00003858,OWNER
4652,C00004652,A00003859,OWNER
4653,C00004653,A00003860,OWNER
4654,C00004654,A00003861,OWNER
4655,C00004655,A00003861,DISPONENT
4656,C00004656,A00003862,OWNER
4657,C00004657,A00003863,OWNER
4658,C00004658,A00003864,OWNER
4659,C00004659,A00003865,OWNER
4660,C00004660,A00003866,OWNER
4661,C00004661,A00003867,OWNER
4662,C00004662,A00003868,OWNER
4663,C00004663,A00003869,OWNER
4664,C00004664,A00003870,OWNER
4665,C00004665,A00003871,OWNER
4666,C00004666,A00003871,DISPONENT
4667,C00004667,A00003872,OWNER
4668,C00004668,A00003872,DISPONENT
4670,C00004670,A00003874,OWNER
4671,C00004671,A00003874,DISPONENT
4672,C00004672,A00003875,OWNER
4673,C00004673,A00003876,OWNER
4674,C00004674,A00003877,OWNER
4675,C00004675,A00003878,OWNER
4677,C00004677,A00003880,OWNER
4678,C00004678,A00003881,OWNER
4679,C00004679,A00003882,OWNER
4680,C00004680,A00003883,OWNER
4681,C00004681,A00003884,OWNER
4682,C00004682,A00003884,DISPONENT
4683,C00004683,A00003885,OWNER
4684,C00004684,A00003886,OWNER
4685,C00004685,A00003887,OWNER
4686,C00004686,A00003888,OWNER
4687,C00004687,A00003889,OWNER
4688,C00004688,A00003889,DISPONENT
4689,C00004689,A00003890,OWNER
4690,C00004690,A00003891,OWNER
4691,C00004691,A00003891,DISPONENT
4692,C00004692,A00003892,OWNER
4693,C00004693,A00003893,OWNER
4694,C00004694,A00003893,DISPONENT
4695,C00004695,A00003894,OWNER
4696,C00004696,A00003894,DISPONENT
4697,C00004697,A00003895,OWNER
4698,C00004698,A00003896,OWNER
4699,C00004699,A00003897,OWNER
4700,C00004700,A00003898,OWNER
4701,C00004701,A00003899,OWNER
4704,C00004704,A00003901,OWNER
4705,C00004705,A00003902,OWNER
4706,C00004706,A00003903,OWNER
4707,C00004707,A00003903,DISPONENT
4708,C00004708,A00003904,OWNER
4709,C00004709,A00003905,OWNER
4710,C00004710,A00003906,OWNER
4711,C00004711,A00003906,DISPONENT
4712,C00004712,A00003907,OWNER
4713,C00004713,A00003908,OWNER
4714,C00004714,A00003908,DISPONENT
4715,C00004715,A00003909,OWNER
4716,C00004716,A00003910,OWNER
4717,C00004717,A00003911,OWNER
4718,C00004718,A00003912,OWNER
4719,C00004719,A00003913,OWNER
4720,C00004720,A00003914,OWNER
4721,C00004721,A00003915,OWNER
4722,C00004722,A00003916,OWNER
4723,C00004723,A00003917,OWNER
4724,C00004724,A00003918,OWNER
4725,C00004725,A00003919,OWNER
4726,C00004726,A00003919,DISPONENT
4727,C00004727,A00003920,OWNER
4728,C00004728,A00003920,DISPONENT
4729,C00004729,A00003921,OWNER
4730,C00004730,A00003922,OWNER
4731,C00004731,A00003923,OWNER
4732,C00004732,A00003924,OWNER
4733,C00004733,A00003925,OWNER
4734,C00004734,A00003926,OWNER
4735,C00004735,A00003926,DISPONENT
4736,C00004736,A00003927,OWNER
4737,C00004737,A00003928,OWNER
4739,C00004739,A00003930,OWNER
4740,C00004740,A00003931,OWNER
4741,C00004741,A00003932,OWNER
4742,C00004742,A00003933,OWNER
4743,C00004743,A00003933,DISPONENT
4744,C00004744,A00003934,OWNER
4745,C00004745,A00003935,OWNER
4746,C00004746,A00003936,OWNER
4747,C00004747,A00003937,OWNER
4748,C00004748,A00003937,DISPONENT
4749,C00004749,A00003938,OWNER
4750,C00004750,A00003939,OWNER
4751,C00004751,A00003940,OWNER
4752,C00004752,A00003941,OWNER
4753,C00004753,A00003941,DISPONENT
4754,C00004754,A00003942,OWNER
4755,C00004755,A00003943,OWNER
4756,C00004756,A00003944,OWNER
4757,C00004757,A00003944,DISPONENT
4758,C00004758,A00003945,OWNER
4759,C00004759,A00003945,DISPONENT
4760,C00004760,A00003946,OWNER
4761,C00004761,A00003946,DISPONENT
4762,C00004762,A00003947,OWNER
4763,C00004763,A00003948,OWNER
4764,C00004764,A00003949,OWNER
4765,C00004765,A00003950,OWNER
4766,C00004766,A00003951,OWNER
4767,C00004767,A00003952,OWNER
4768,C00004768,A00003953,OWNER
4769,C00004769,A00003954,OWNER
4770,C00004770,A00003954,DISPONENT
4771,C00004771,A00003955,OWNER
4772,C00004772,A00003956,OWNER
4773,C00004773,A00003957,OWNER
4774,C00004774,A00003958,OWNER
4775,C00004775,A00003958,DISPONENT
4776,C00004776,A00003959,OWNER
4777,C00004777,A00003960,OWNER
4778,C00004778,A00003960,DISPONENT
4779,C00004779,A00003961,OWNER
4780,C00004780,A00003962,OWNER
4781,C00004781,A00003963,OWNER
4782,C00004782,A00003964,OWNER
4783,C00004783,A00003965,OWNER
4784,C00004784,A00003966,OWNER
4785,C00004785,A00003966,DISPONENT
4786,C00004786,A00003967,OWNER
4787,C00004787,A00003968,OWNER
4788,C00004788,A00003969,OWNER
4789,C00004789,A00003970,OWNER
4790,C00004790,A00003971,OWNER
4791,C00004791,A00003972,OWNER
4792,C00004792,A00003973,OWNER
4793,C00004793,A00003974,OWNER
4794,C00004794,A00003975,OWNER
4795,C00004795,A00003976,OWNER
4796,C00004796,A00003977,OWNER
4797,C00004797,A00003978,OWNER
4798,C00004798,A00003979,OWNER
4799,C00004799,A00003980,OWNER
4800,C00004800,A00003980,DISPONENT
4801,C00004801,A00003981,OWNER
4802,C00004802,A00003982,OWNER
4803,C00004803,A00003983,OWNER
4804,C00004804,A00003984,OWNER
4805,C00004805,A00003985,OWNER
4806,C00004806,A00003986,OWNER
4807,C00004807,A00003987,OWNER
4808,C00004808,A00003988,OWNER
4809,C00004809,A00003989,OWNER
4810,C00004810,A00003989,DISPONENT
4811,C00004811,A00003990,OWNER
4812,C00004812,A00003991,OWNER
4813,C00004813,A00003992,OWNER
4814,C00004814,A00003993,OWNER
4815,C00004815,A00003994,OWNER
4816,C00004816,A00003994,DISPONENT
4817,C00004817,A00003995,OWNER
4818,C00004818,A00003996,OWNER
4819,C00004819,A00003997,OWNER
4820,C00004820,A00003998,OWNER
4821,C00004821,A00003999,OWNER
4822,C00004822,A00003999,DISPONENT
4823,C00004823,A00004000,OWNER
4824,C00004824,A00004001,OWNER
4826,C00004826,A00004003,OWNER
4831,C00004831,A00004008,OWNER
4832,C00004832,A00004009,OWNER
4833,C00004833,A00004010,OWNER
4836,C00004836,A00004013,OWNER
4837,C00004837,A00004014,OWNER
4853,C00004853,A00004026,OWNER
4861,C00004861,A00004033,OWNER
4862,C00004862,A00004034,OWNER
4863,C00004863,A00004035,OWNER
4877,C00004877,A00004047,OWNER
4882,C00004882,A00004052,OWNER
4886,C00004886,A00004055,OWNER
4892,C00004892,A00004059,OWNER
4901,C00004901,A00004066,OWNER
4904,C00004904,A00004069,OWNER
4906,C00004906,A00004071,OWNER
4907,C00004907,A00004071,DISPONENT
4915,C00004915,A00004078,OWNER
4916,C00004916,A00004079,OWNER
4918,C00004918,A00004081,OWNER
4919,C00004919,A00004082,OWNER
4923,C00004923,A00004086,OWNER
4925,C00004925,A00004088,OWNER
4927,C00004927,A00004090,OWNER
4928,C00004928,A00004091,OWNER
4929,C00004929,A00004092,OWNER
4930,C00004930,A00004093,OWNER
4937,C00004937,A00004099,OWNER
4941,C00004941,A00004102,OWNER
4942,C00004942,A00004103,OWNER
4944,C00004944,A00004105,OWNER
4949,C00004949,A00004109,OWNER
4956,C00004956,A00004116,OWNER
4959,C00004959,A00004119,OWNER
4961,C00004961,A00004121,OWNER
4968,C00004968,A00004127,OWNER
4969,C00004969,A00004128,OWNER
4972,C00004972,A00004130,OWNER
4974,C00004974,A00004131,OWNER
4975,C00004975,A00004131,DISPONENT
4976,C00004976,A00004132,OWNER
4979,C00004979,A00004134,OWNER
4989,C00004989,A00004140,OWNER
4992,C00004992,A00004143,OWNER
4993,C00004993,A00004144,OWNER
4994,C00004994,A00004144,DISPONENT
5002,C00005002,A00004150,OWNER
5010,C00005010,A00004156,OWNER
5012,C00005012,A00004158,OWNER
5013,C00005013,A00004159,OWNER
5016,C00005016,A00004161,OWNER
5028,C00005028,A00004171,OWNER
5030,C00005030,A00004173,OWNER
5046,C00005046,A00004186,OWNER
5050,C00005050,A00004190,OWNER
5056,C00005056,A00004195,OWNER
5067,C00005067,A00004204,OWNER
